"","album_type","album_release_date","album_release_year","danceability","energy","key","speechiness","valence","tempo","track_id","artists","duration_ms","track_name","album_name","mode_name","key_mode","artist_ids","track_popularity"
"1","album","2021-09-10",2021,0.576,0.577,6,0.303,0.681,171.153,"1r4cq6ZPidlBrhBC5kpnCp","J Balvin",161400,"F40","JOSE","minor","F# minor","1vyhD5VmyZ7KMfW5gqLgo5",64
"2","album","2021-09-10",2021,0.662,0.788,3,0.205,0.711,179.876,"7iqOIHHEmu6Vhw25GgQ2eA","J Balvin;Sech",170760,"Una Nota","JOSE","minor","D# minor","1vyhD5VmyZ7KMfW5gqLgo5;77ziqFxp5gaInVrF2lj4ht",87
"3","album","2021-09-10",2021,0.782,0.858,8,0.0599,0.832,90.01,"3EgHkFBGUu7NHZspAdiy0D","J Balvin;Yandel",104066,"Te Acuerdas De Mí","JOSE","minor","G# minor","1vyhD5VmyZ7KMfW5gqLgo5;0eHQ9o50hj6ZDNBt6Ys1sD",69
"4","album","2021-09-10",2021,0.924,0.723,8,0.0466,0.643,126.998,"1q0PYXTbDsirp2l74ng6pn","J Balvin;Skrillex",130666,"In Da Getto","JOSE","major","G# major","1vyhD5VmyZ7KMfW5gqLgo5;5he5w2lnU9x7JFhnwcekXX",78
"5","album","2021-09-10",2021,0.716,0.638,10,0.303,0.426,176.022,"4tWOrZqaelCejCT3Th8Phq","J Balvin;Myke Towers",164106,"Billetes De 100","JOSE","minor","A# minor","1vyhD5VmyZ7KMfW5gqLgo5;7iK8PXO48WeuP03g8YR51W",62
"6","album","2021-09-10",2021,0.784,0.702,2,0.05,0.538,92,"0Pe4DpJDmZtOybHgrZ1hyM","J Balvin;Jhay Cortez",247893,"La Venganza","JOSE","minor","D minor","1vyhD5VmyZ7KMfW5gqLgo5;0EFisYRi20PTADoJrifHrz",66
"7","album","2021-09-10",2021,0.851,0.683,5,0.12,0.771,87.979,"2Jq4Ei6P87YbP67asm2rP6","J Balvin",186453,"Vestido","JOSE","minor","F minor","1vyhD5VmyZ7KMfW5gqLgo5",71
"8","album","2021-09-10",2021,0.794,0.793,0,0.0543,0.805,112.999,"05fmJQJp2ODhF8BWhohgb6","J Balvin",198720,"Que Locura","JOSE","minor","C minor","1vyhD5VmyZ7KMfW5gqLgo5",64
"9","album","2021-09-10",2021,0.747,0.665,1,0.0755,0.634,166.006,"6Se3CKRvYOyuzHGdHAooem","J Balvin;Feid",226240,"Bebé Que Bien Te Ves","JOSE","major","C# major","1vyhD5VmyZ7KMfW5gqLgo5;2LRoIwlKmHjgvigdNGBHNo",71
"10","album","2021-09-10",2021,0.682,0.691,0,0.0825,0.587,177.907,"58EEYVahoZAK7crGM6qAwA","J Balvin",194813,"Lo Que Dios Quiera","JOSE","major","C major","1vyhD5VmyZ7KMfW5gqLgo5",65
"11","album","2021-09-10",2021,0.677,0.735,1,0.149,0.485,188.002,"7iBb6zKia1sx84BM9LUoxx","J Balvin;Zion & Lennox",169360,"Si Te Atreves","JOSE","major","C# major","1vyhD5VmyZ7KMfW5gqLgo5;21451j1KhjAiaYKflxBjr1",72
"12","album","2021-09-10",2021,0.844,0.492,5,0.253,0.695,80.01,"6NrS68u0qtZ0bzNVSNz18T","J Balvin",195413,"Fantasías","JOSE","minor","F minor","1vyhD5VmyZ7KMfW5gqLgo5",62
"13","album","2021-09-10",2021,0.792,0.669,2,0.143,0.523,176.023,"77J8t2pFJYI8k4tZgJ3ybY","J Balvin;Ozuna",197026,"Pa' Guayarte","JOSE","minor","D minor","1vyhD5VmyZ7KMfW5gqLgo5;1i8SpTcr7yvPOmcqrbnVXY",65
"14","album","2021-09-10",2021,0.689,0.662,1,0.0699,0.331,167.928,"15IszJQQHRq8xwYt5MDPo4","J Balvin",177893,"Ganas De Verte","JOSE","major","C# major","1vyhD5VmyZ7KMfW5gqLgo5",64
"15","album","2021-09-10",2021,0.906,0.952,8,0.311,0.747,97.967,"04JVwAItboGpDhDgC4fNta","J Balvin;Tokischa",157920,"Perra","JOSE","major","G# major","1vyhD5VmyZ7KMfW5gqLgo5;2p4aN0Uxkk3iT3HK0cJ2cJ",63
"16","album","2021-09-10",2021,0.775,0.482,8,0.282,0.583,93.019,"5fub19NZQ0CBmwzERs0QTe","J Balvin",209253,"7 De Mayo","JOSE","minor","G# minor","1vyhD5VmyZ7KMfW5gqLgo5",55
"17","album","2021-09-10",2021,0.795,0.511,2,0.354,0.566,175.972,"2FmF8r9Kv5x4Jhin8FsRG5","J Balvin",203013,"Suerte","JOSE","minor","D minor","1vyhD5VmyZ7KMfW5gqLgo5",59
"18","album","2021-09-10",2021,0.438,0.265,2,0.0958,0.727,85.974,"23E6hbN7xHR7fMAXvUdC7s","J Balvin",151093,"Querido Rio","JOSE","major","D major","1vyhD5VmyZ7KMfW5gqLgo5",54
"19","album","2021-09-10",2021,0.843,0.577,2,0.182,0.68,138.054,"3ldgOvpKS3DWKMGN0G8BpJ","J Balvin",251053,"La Familia","JOSE","major","D major","1vyhD5VmyZ7KMfW5gqLgo5",55
"20","album","2021-09-10",2021,0.903,0.817,8,0.095,0.732,102.014,"6D2TCm4nf5nxAcdGJ7w3QP","J Balvin;Maria Becerra",217360,"Qué Más Pues?","JOSE","major","G# major","1vyhD5VmyZ7KMfW5gqLgo5;1DxLCyH42yaHKGK3cl5bvG",81
"21","album","2021-09-10",2021,0.855,0.638,5,0.106,0.641,81.988,"0nZjipkI0piCeaAp7Tt2KN","J Balvin;Jay Wheeler",202546,"OTRO FILI","JOSE","major","F major","1vyhD5VmyZ7KMfW5gqLgo5;2cPqdH7XMvwaBJEVjheH8g",62
"22","album","2021-09-10",2021,0.501,0.548,0,0.182,0.488,93.966,"6xvaSd27eSA5kQlFRYhWZF","J Balvin;Khalid",228506,"Otra Noche Sin Ti","JOSE","minor","C minor","1vyhD5VmyZ7KMfW5gqLgo5;6LuN9FCkKOj5PcnpouEgny",65
"23","album","2021-09-10",2021,0.813,0.81,3,0.0809,0.632,93.005,"2K1CQMoG2Dy5nmeOYnhoi8","J Balvin;KAROL G;Nicky Jam;Crissin;Totoy El Frio;Natan & Shander",392866,"Poblado - Remix","JOSE","minor","D# minor","1vyhD5VmyZ7KMfW5gqLgo5;790FomKkXshlbRYZFtlgla;1SupJlEpv7RS2tPNRaHViT;6VOoiigTiLVgsMQPP1JOdC;5IYRfypwG9BDDh5ZRPI80z;5OBK3iQwjNQqElPmn4TgAE",76
"24","album","2021-09-10",2021,0.58,0.695,6,0.0671,0.402,168.124,"66x45Yh9x397PWpxMX0ZDT","J Balvin;Dua Lipa;Bad Bunny;Tainy",232146,"UN DIA (ONE DAY)","JOSE","minor","F# minor","1vyhD5VmyZ7KMfW5gqLgo5;6M2wZ9GZgrQXHCFfjv46we;4q3ewBCX7sLwd24euuV69X;0GM7qgcRCORpGnfcN2tCiB",71
"25","album","2020-03-19",2020,0.641,0.857,1,0.301,0.961,122.728,"6zEgnpM0qYmHLDnh8WPejL","J Balvin",157733,"Amarillo","Colores","minor","C# minor","1vyhD5VmyZ7KMfW5gqLgo5",74
"26","album","2020-03-19",2020,0.843,0.836,11,0.0695,0.65,94.018,"2lCkncy6bIB0LTMT7kvrD1","J Balvin",205933,"Azul","Colores","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5",78
"27","album","2020-03-19",2020,0.663,0.598,11,0.17,0.4,172.245,"380HmhwTE2NJgawn1NwkXi","J Balvin",150720,"Rojo","Colores","major","B major","1vyhD5VmyZ7KMfW5gqLgo5",72
"28","album","2020-03-19",2020,0.651,0.561,9,0.25,0.369,175.992,"464uJVLmr0fDJGXOnciaDe","J Balvin",189826,"Rosa","Colores","minor","A minor","1vyhD5VmyZ7KMfW5gqLgo5",65
"29","album","2020-03-19",2020,0.885,0.68,11,0.0848,0.78,97.003,"35KmOEIUqAGn02t7n4qaIr","J Balvin",200266,"Morado","Colores","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5",69
"30","album","2020-03-19",2020,0.828,0.738,8,0.0516,0.818,94.995,"3HTbI3yUJQw3fP0Po8qLcD","J Balvin;Sky Rompiendo",142546,"Verde","Colores","minor","G# minor","1vyhD5VmyZ7KMfW5gqLgo5;51XrH5fQP2oIQynuKxSWcW",64
"31","album","2020-03-19",2020,0.795,0.911,0,0.0875,0.8,164.081,"2hsA9YWuF3C9Gosi4dpjJN","J Balvin",182093,"Negro","Colores","major","C major","1vyhD5VmyZ7KMfW5gqLgo5",69
"32","album","2020-03-19",2020,0.849,0.709,6,0.0794,0.916,93.06,"1syf62zw48zu4FrPwMtDHk","J Balvin",176626,"Gris","Colores","minor","F# minor","1vyhD5VmyZ7KMfW5gqLgo5",66
"33","album","2020-03-19",2020,0.731,0.787,4,0.0721,0.393,92.971,"5zzbORcD0GwLY0wQHP1Xs1","J Balvin;Mr Eazi",186693,"Arcoíris","Colores","minor","E minor","1vyhD5VmyZ7KMfW5gqLgo5;4TAoP0f9OuWZUesao43xUW",62
"34","album","2020-03-19",2020,0.872,0.692,10,0.187,0.693,99.982,"5pXy29xzxR3aTB0SYRI590","J Balvin",145680,"Blanco","Colores","major","A# major","1vyhD5VmyZ7KMfW5gqLgo5",65
"35","album","2019-06-28",2019,0.45,0.842,0,0.102,0.885,172.069,"71pEiUWwfDFiRO6RmFpnBf","J Balvin;Bad Bunny",187333,"MOJAITA","OASIS","major","C major","1vyhD5VmyZ7KMfW5gqLgo5;4q3ewBCX7sLwd24euuV69X",70
"36","album","2019-06-28",2019,0.785,0.792,9,0.0641,0.528,155.036,"0uIfrUwwg0Z7KTitul7E3T","J Balvin;Bad Bunny",249600,"YO LE LLEGO","OASIS","minor","A minor","1vyhD5VmyZ7KMfW5gqLgo5;4q3ewBCX7sLwd24euuV69X",69
"37","album","2019-06-28",2019,0.845,0.813,4,0.077,0.586,90.98,"6SYSu569pfYdkDT9A5lZqi","J Balvin;Bad Bunny",198320,"CUIDAO POR AHÍ","OASIS","minor","E minor","1vyhD5VmyZ7KMfW5gqLgo5;4q3ewBCX7sLwd24euuV69X",68
"38","album","2019-06-28",2019,0.639,0.791,10,0.253,0.939,92.603,"25ZAibhr3bdlMCLmubZDVt","J Balvin;Bad Bunny",222346,"QUE PRETENDES","OASIS","minor","A# minor","1vyhD5VmyZ7KMfW5gqLgo5;4q3ewBCX7sLwd24euuV69X",80
"39","album","2019-06-28",2019,0.754,0.646,7,0.317,0.429,176.089,"0fea68AdmYNygeTGI4RC18","J Balvin;Bad Bunny",242573,"LA CANCIÓN","OASIS","major","G major","1vyhD5VmyZ7KMfW5gqLgo5;4q3ewBCX7sLwd24euuV69X",87
"40","album","2019-06-28",2019,0.627,0.675,5,0.213,0.961,79.31,"7hynhxDoDpgMIV12JuVtNa","J Balvin;Bad Bunny;Marciano Cantero",277106,"UN PESO","OASIS","minor","F minor","1vyhD5VmyZ7KMfW5gqLgo5;4q3ewBCX7sLwd24euuV69X;5QzDzXfXC5lepOBeQXBiVO",79
"41","album","2019-06-28",2019,0.74,0.698,6,0.0388,0.529,139.99,"7alOsNr36sJ8CyOEP4aILq","J Balvin;Bad Bunny",270400,"ODIO","OASIS","minor","F# minor","1vyhD5VmyZ7KMfW5gqLgo5;4q3ewBCX7sLwd24euuV69X",70
"42","album","2019-06-28",2019,0.825,0.807,6,0.0949,0.816,103.053,"7knLcYCOSaURD0d7HUULFM","J Balvin;Bad Bunny;Mr Eazi",218826,"COMO UN BEBÉ","OASIS","major","F# major","1vyhD5VmyZ7KMfW5gqLgo5;4q3ewBCX7sLwd24euuV69X;4TAoP0f9OuWZUesao43xUW",73
"43","album","2018-05-25",2018,0.53,0.189,6,0.0824,0.119,209.08,"2EEjiKbE4pAjX49TrBzw1X","J Balvin;Carla Morrison",66226,"Vibras","Vibras","minor","F# minor","1vyhD5VmyZ7KMfW5gqLgo5;0XK6kT7xcZAlcYrNjOgzJe",53
"44","album","2018-05-25",2018,0.548,0.704,11,0.0777,0.288,104.666,"7COfe3P7KgfwDwIRB8LIDw","J Balvin;Willy William",185040,"Mi Gente","Vibras","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4RSyJzf7ef6Iu2rnLdabNq",75
"45","album","2018-05-25",2018,0.789,0.731,2,0.101,0.79,81.009,"6VrBWh90BiwWmwKtvwWFcq","J Balvin",248826,"Ambiente","Vibras","minor","D minor","1vyhD5VmyZ7KMfW5gqLgo5",57
"46","album","2018-05-25",2018,0.696,0.668,6,0.199,0.761,184.329,"1tWpgH8rErSXPOkQKFCag9","J Balvin",205120,"Cuando Tú Quieras","Vibras","major","F# major","1vyhD5VmyZ7KMfW5gqLgo5",55
"47","album","2018-05-25",2018,0.684,0.811,7,0.0714,0.721,87.866,"5qFeMRz4TvetPmzjre9Dq7","J Balvin;Zion & Lennox",250840,"No Es Justo","Vibras","major","G major","1vyhD5VmyZ7KMfW5gqLgo5;21451j1KhjAiaYKflxBjr1",71
"48","album","2018-05-25",2018,0.81,0.716,3,0.0638,0.811,88.002,"2yBWnRKj0Zx7AF1kufajvW","J Balvin",254720,"Ahora","Vibras","minor","D# minor","1vyhD5VmyZ7KMfW5gqLgo5",58
"49","album","2018-05-25",2018,0.535,0.384,9,0.362,0.767,145.947,"3vgiIJW3iSQRRvgYiW86i9","J Balvin;ROSALÍA",159573,"Brillo","Vibras","minor","A minor","1vyhD5VmyZ7KMfW5gqLgo5;7ltDVBr6mKbRvohxheJ9h1",67
"50","album","2018-05-25",2018,0.0866,0.13,3,0.0409,0.0634,172.305,"1CU1MTRABcra8xqqT12jYq","J Balvin",53560,"En Mí (Interlude)","Vibras","major","D# major","1vyhD5VmyZ7KMfW5gqLgo5",41
"51","album","2018-05-25",2018,0.819,0.55,5,0.0695,0.853,108.98,"2YSi7TDMnNCDzlN8VMH4kt","J Balvin",195586,"En Mí","Vibras","major","F major","1vyhD5VmyZ7KMfW5gqLgo5",52
"52","album","2018-05-25",2018,0.769,0.759,6,0.051,0.68,105.993,"3Nkqp3NSGWMXVVO08zGpN7","J Balvin;Wisin & Yandel",202346,"Peligrosa","Vibras","minor","F# minor","1vyhD5VmyZ7KMfW5gqLgo5;1wZtkThiXbVNtj6hee6dz9",62
"53","album","2018-05-25",2018,0.65,0.835,5,0.453,0.695,191.933,"66XlMyAfZjJ24GVa2qPF9c","J Balvin",222493,"Noches Pasadas","Vibras","minor","F minor","1vyhD5VmyZ7KMfW5gqLgo5",52
"54","album","2018-05-25",2018,0.777,0.64,11,0.0568,0.583,115.928,"2QEiEzGafy58BV4h5FuCUK","J Balvin",205120,"Tu Verdad","Vibras","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5",51
"55","album","2018-05-25",2018,0.832,0.76,1,0.113,0.809,89.998,"1ZxJkG775oka5RsH3Yuwv3","J Balvin",191546,"Dónde Estarás","Vibras","major","C# major","1vyhD5VmyZ7KMfW5gqLgo5",47
"56","album","2018-05-25",2018,0.641,0.837,4,0.368,0.523,211.974,"7FnHUsFRTMg8VYteFKj3xL","J Balvin;Jeon;Anitta",189653,"Machika","Vibras","major","E major","1vyhD5VmyZ7KMfW5gqLgo5;3ECsaSd1fom8coUUkkFzqt;7FNnA9vBm6EKceENgCGRMb",59
"57","album","2017-10-06",2017,0.866,0.365,5,0.175,0.501,117.946,"5EBkK132WZVFOLvYDpjeKH","J Balvin",149853,"Veneno","Energía Lado B","minor","F minor","1vyhD5VmyZ7KMfW5gqLgo5",32
"58","album","2017-10-06",2017,0.749,0.829,5,0.0846,0.787,166.012,"1fVUK25X4Jv8FB0DOPev0X","J Balvin",178573,"Malvada","Energía Lado B","major","F major","1vyhD5VmyZ7KMfW5gqLgo5",34
"59","album","2017-10-06",2017,0.681,0.689,0,0.319,0.611,180.086,"0O9GcyFNK9v9f4KpWciP8V","J Balvin;Pharrell Williams;BIA;Sky Rompiendo",205600,"Safari","Energía Lado B","major","C major","1vyhD5VmyZ7KMfW5gqLgo5;2RdwBSPQiwcmiDo9kixcl8;6veh5zbFpm31XsPdjBgPER;51XrH5fQP2oIQynuKxSWcW",47
"60","album","2017-10-06",2017,0.743,0.877,10,0.132,0.778,177.977,"4lubLQgnD01ZSCB97XLDBX","J Balvin",209426,"Bobo","Energía Lado B","major","A# major","1vyhD5VmyZ7KMfW5gqLgo5",41
"61","album","2017-10-06",2017,0.89,0.866,9,0.21,0.931,93.019,"61GGgajlv9cDBGDP31EwRu","J Balvin",201213,"Sigo Extrañándote","Energía Lado B","major","A major","1vyhD5VmyZ7KMfW5gqLgo5",44
"62","album","2017-10-06",2017,0.83,0.717,9,0.0788,0.513,92.025,"4OnpOUm81NUTY68UWasW31","J Balvin",174146,"Primera Cita","Energía Lado B","minor","A minor","1vyhD5VmyZ7KMfW5gqLgo5",32
"63","album","2017-10-06",2017,0.675,0.768,11,0.261,0.591,180.057,"18wgMGfxd1042RgtRYrnQY","J Balvin;Daddy Yankee",201200,"Pierde Los Modales","Energía Lado B","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4VMYDCV2IEDYJArk749S6m",36
"64","album","2017-10-06",2017,0.735,0.735,6,0.077,0.727,167.953,"0Uc0RMeS0w0OLkb1W5WhF8","J Balvin",211840,"Por Un Día","Energía Lado B","major","F# major","1vyhD5VmyZ7KMfW5gqLgo5",33
"65","album","2017-10-06",2017,0.545,0.189,1,0.134,0.603,85.485,"70Uowsu8OEsM6IMDCVeWDA","J Balvin",163653,"No Hay Título","Energía Lado B","major","C# major","1vyhD5VmyZ7KMfW5gqLgo5",30
"66","album","2017-10-06",2017,0.744,0.763,9,0.102,0.959,172.058,"7jYk5qjwAZCE2znOYeT9fn","J Balvin;Yandel",193013,"Acércate","Energía Lado B","major","A major","1vyhD5VmyZ7KMfW5gqLgo5;0eHQ9o50hj6ZDNBt6Ys1sD",35
"67","album","2017-10-06",2017,0.921,0.432,1,0.0696,0.908,123.976,"3DU7ZMQk1jXjeEp1HMBTUE","J Balvin",220053,"Snapchat","Energía Lado B","major","C# major","1vyhD5VmyZ7KMfW5gqLgo5",34
"68","album","2017-10-06",2017,0.79,0.847,4,0.0923,0.654,100.984,"6sGV0YNN1lS64Vvvg4ug8M","J Balvin",196240,"Hola","Energía Lado B","minor","E minor","1vyhD5VmyZ7KMfW5gqLgo5",31
"69","album","2017-10-06",2017,0.75,0.815,5,0.0831,0.866,102.214,"2kGDoUuXGtcHdnziRLUsGp","J Balvin",171093,"Ginza","Energía Lado B","minor","F minor","1vyhD5VmyZ7KMfW5gqLgo5",43
"70","album","2017-10-06",2017,0.794,0.815,1,0.0626,0.708,99.981,"1jm1lbs2m9BBJk7oTQGGG4","J Balvin",207720,"Solitario","Energía Lado B","major","C# major","1vyhD5VmyZ7KMfW5gqLgo5",31
"71","album","2017-10-06",2017,0.699,0.617,1,0.2,0.672,148.92,"3acNTH3z5HrMgQn6Zvfdkw","Fuego;J Balvin",247160,"35 Pa Las 12","Energía Lado B","major","C# major","7wU2WGCJ8HxkekHHE2QLul;1vyhD5VmyZ7KMfW5gqLgo5",34
"72","album","2017-10-06",2017,0.69,0.829,7,0.115,0.617,93.943,"3CS3qQRDcpnSvYvbotSEiZ","J Balvin",191186,"Fiesta","Energía Lado B","minor","G minor","1vyhD5VmyZ7KMfW5gqLgo5",41
"73","album","2016-06-24",2016,0.864,0.363,5,0.213,0.52,117.919,"24gwk2fxBeKaXdsm2P0hDl","J Balvin",149720,"Veneno","Energía","minor","F minor","1vyhD5VmyZ7KMfW5gqLgo5",15
"74","album","2016-06-24",2016,0.745,0.841,7,0.0773,0.804,166.058,"1xvjFQb1MvM5Gsf7B0nqyg","J Balvin",178573,"Malvada","Energía","minor","G minor","1vyhD5VmyZ7KMfW5gqLgo5",23
"75","album","2016-06-24",2016,0.689,0.675,0,0.32,0.604,180.065,"06nmhf5qFcn3qTB0anQkpJ","J Balvin;Pharrell Williams;BIA;Sky Rompiendo",205600,"Safari","Energía","major","C major","1vyhD5VmyZ7KMfW5gqLgo5;2RdwBSPQiwcmiDo9kixcl8;6veh5zbFpm31XsPdjBgPER;51XrH5fQP2oIQynuKxSWcW",41
"76","album","2016-06-24",2016,0.742,0.893,10,0.117,0.777,177.879,"2s19avn4EIvKsXFY6tnVgD","J Balvin",209426,"Bobo","Energía","major","A# major","1vyhD5VmyZ7KMfW5gqLgo5",31
"77","album","2016-06-24",2016,0.896,0.859,11,0.211,0.938,93.016,"6QSWXB6W1FmL0g9dlCrinY","J Balvin",201280,"Sigo Extrañándote","Energía","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5",38
"78","album","2016-06-24",2016,0.825,0.702,9,0.0826,0.487,92.002,"0HX7ey3NFfhUwwtvimOWtb","J Balvin",174426,"Primera Cita","Energía","minor","A minor","1vyhD5VmyZ7KMfW5gqLgo5",15
"79","album","2016-06-24",2016,0.665,0.768,11,0.27,0.586,179.979,"66LH4Vahm6svPp1AZc2HDw","J Balvin;Daddy Yankee",201200,"Pierde Los Modales","Energía","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4VMYDCV2IEDYJArk749S6m",24
"80","album","2016-06-24",2016,0.743,0.734,6,0.089,0.699,167.949,"6qQBYBLq2mbrbvctqNH5O7","J Balvin",211853,"Por Un Día","Energía","major","F# major","1vyhD5VmyZ7KMfW5gqLgo5",16
"81","album","2016-06-24",2016,0.725,0.194,1,0.102,0.615,87.915,"1ycGgux6YE09WtIStV4PD4","J Balvin",163640,"No Hay Título","Energía","major","C# major","1vyhD5VmyZ7KMfW5gqLgo5",15
"82","album","2016-06-24",2016,0.737,0.77,9,0.0965,0.951,171.959,"3iTaQmM1pHl7YtzoY5XDUG","J Balvin;Yandel",192800,"Acércate","Energía","major","A major","1vyhD5VmyZ7KMfW5gqLgo5;0eHQ9o50hj6ZDNBt6Ys1sD",15
"83","album","2016-06-24",2016,0.921,0.439,1,0.0655,0.905,123.969,"5Y2U8zuAu6GVqNTAxlcTAg","J Balvin",220320,"Snapchat","Energía","major","C# major","1vyhD5VmyZ7KMfW5gqLgo5",25
"84","album","2016-06-24",2016,0.801,0.836,4,0.0884,0.607,100.998,"31O0zmGzyphIpVDG9ilTzz","J Balvin",196240,"Hola","Energía","minor","E minor","1vyhD5VmyZ7KMfW5gqLgo5",12
"85","album","2016-06-24",2016,0.73,0.809,5,0.0876,0.825,101.965,"27OnRI6jSkxN9EAqZEVHjv","J Balvin",171093,"Ginza","Energía","minor","F minor","1vyhD5VmyZ7KMfW5gqLgo5",44
"86","album","2016-06-24",2016,0.784,0.812,1,0.0588,0.704,100.006,"5ickTiytREZcX3vfYQ2RBJ","J Balvin",207720,"Solitario","Energía","major","C# major","1vyhD5VmyZ7KMfW5gqLgo5",14
"87","album","2016-06-24",2016,0.702,0.624,1,0.179,0.665,148.93,"2SNZdHVuZCggYG3jpby9lk","Fuego;J Balvin",246840,"35 Pa Las 12","Energía","major","C# major","7wU2WGCJ8HxkekHHE2QLul;1vyhD5VmyZ7KMfW5gqLgo5",9
"88","album","2016-06-24",2016,0.82,0.833,10,0.066,0.842,101.97,"5xpVvOlrjPMqsXIDeNkSux","J Balvin;Anitta",170360,"Ginza - Anitta Remix","Energía","minor","A# minor","1vyhD5VmyZ7KMfW5gqLgo5;7FNnA9vBm6EKceENgCGRMb",51
"89","album","2016-06-24",2016,0.694,0.749,4,0.319,0.748,175.991,"2tm6ZO4t9MoDVvnZyY1hDt","Projota;J Balvin",201426,"Tranquila","Energía","minor","E minor","2zGf6lwQ9PxXdoeo5XXP2K;1vyhD5VmyZ7KMfW5gqLgo5",21
"90","album","2016-06-24",2016,0.864,0.363,5,0.213,0.52,117.919,"7ltecbp7G96E4jcWAJwMJz","J Balvin",149720,"Veneno","Energía","minor","F minor","1vyhD5VmyZ7KMfW5gqLgo5",43
"91","album","2016-06-24",2016,0.745,0.841,7,0.0773,0.804,166.058,"6U4rPgbVcztrq32JCfRRuJ","J Balvin",178573,"Malvada","Energía","minor","G minor","1vyhD5VmyZ7KMfW5gqLgo5",50
"92","album","2016-06-24",2016,0.689,0.675,0,0.32,0.604,180.065,"456xBIOmLRoLzCvCzZrWge","J Balvin;Pharrell Williams;BIA;Sky Rompiendo",205600,"Safari","Energía","major","C major","1vyhD5VmyZ7KMfW5gqLgo5;2RdwBSPQiwcmiDo9kixcl8;6veh5zbFpm31XsPdjBgPER;51XrH5fQP2oIQynuKxSWcW",73
"93","album","2016-06-24",2016,0.742,0.893,10,0.117,0.777,177.879,"5kdTuoKeqdnblCop75wMuX","J Balvin",209426,"Bobo","Energía","major","A# major","1vyhD5VmyZ7KMfW5gqLgo5",63
"94","album","2016-06-24",2016,0.896,0.859,11,0.211,0.938,93.016,"0k23rRi1B8ZHrKtzECGoyk","J Balvin",201280,"Sigo Extrañándote","Energía","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5",70
"95","album","2016-06-24",2016,0.825,0.702,9,0.0826,0.487,92.002,"3KLoQIbWFrI7JmWge0x6zO","J Balvin",174426,"Primera Cita","Energía","minor","A minor","1vyhD5VmyZ7KMfW5gqLgo5",42
"96","album","2016-06-24",2016,0.665,0.768,11,0.27,0.586,179.979,"4HGDI0rQi1DtLgmt1x8tX3","J Balvin;Daddy Yankee",201200,"Pierde Los Modales","Energía","minor","B minor","1vyhD5VmyZ7KMfW5gqLgo5;4VMYDCV2IEDYJArk749S6m",54
"97","album","2016-06-24",2016,0.743,0.734,6,0.089,0.699,167.949,"0qp6xoSEioIJLG0ua7Ddh1","J Balvin",211853,"Por Un Día","Energía","major","F# major","1vyhD5VmyZ7KMfW5gqLgo5",48
"98","album","2016-06-24",2016,0.725,0.194,1,0.102,0.615,87.917,"4vezX7jdrcESrJzRjlSJUl","J Balvin",163640,"No Hay Título","Energía","major","C# major","1vyhD5VmyZ7KMfW5gqLgo5",40
"99","album","2016-06-24",2016,0.737,0.77,9,0.0965,0.951,171.959,"6uCwiVDmxlAKkeyJOLRKM0","J Balvin;Yandel",192800,"Acércate","Energía","major","A major","1vyhD5VmyZ7KMfW5gqLgo5;0eHQ9o50hj6ZDNBt6Ys1sD",44
"100","album","2016-06-24",2016,0.921,0.439,1,0.0655,0.905,123.969,"0pfk4nldZlQbtDBi06Lupm","J Balvin",220320,"Snapchat","Energía","major","C# major","1vyhD5VmyZ7KMfW5gqLgo5",55
"101","album","2016-06-24",2016,0.801,0.836,4,0.0884,0.607,100.998,"0VnHW8YOpMzbob93AGljBM","J Balvin",196240,"Hola","Energía","minor","E minor","1vyhD5VmyZ7KMfW5gqLgo5",43
"102","album","2016-06-24",2016,0.73,0.809,5,0.0876,0.825,101.965,"2C2TGgFzrTRIOdQS1vUN5h","J Balvin",171093,"Ginza","Energía","minor","F minor","1vyhD5VmyZ7KMfW5gqLgo5",72
"103","album","2016-06-24",2016,0.784,0.812,1,0.0588,0.704,100.006,"5AxBtF5bpBeCem2Bq0Fwll","J Balvin",207720,"Solitario","Energía","major","C# major","1vyhD5VmyZ7KMfW5gqLgo5",43
"104","album","2016-06-24",2016,0.702,0.624,1,0.179,0.665,148.93,"18H4UlOn9dxEFkQ9kWBCVJ","Fuego;J Balvin",246840,"35 Pa Las 12","Energía","major","C# major","7wU2WGCJ8HxkekHHE2QLul;1vyhD5VmyZ7KMfW5gqLgo5",39
"105","album","2014-09-16",2014,0.718,0.711,8,0.11,0.92,173.916,"6Ges5C2IE738iJh4HyQizQ","J Balvin",226413,"Ay Vamos","La Familia B Sides","minor","G# minor","1vyhD5VmyZ7KMfW5gqLgo5",72
"106","album","2014-09-16",2014,0.8,0.548,8,0.0394,0.396,112.04,"1yYyJGt4CUwX8yd2YSZpMM","J Balvin",226960,"Sola","La Familia B Sides","minor","G# minor","1vyhD5VmyZ7KMfW5gqLgo5",35
